route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
1.101.1,1.101.H2740,1.101.11426665,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426667,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426669,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426672,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426674,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426676,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426679,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426681,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426683,"ZAL | Riu Vell",1,1.101.10501.2,1
1.91.1,1.91.H2741,1.91.11426686,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426688,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426690,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426692,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426694,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426696,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426698,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426700,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426606,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426702,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426704,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426706,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426708,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426723,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426725,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426727,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426730,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426732,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426734,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426736,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426738,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426740,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426742,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426744,"Aeroport T1",1,1.91.9100.2,1
1.101.1,1.101.H2771,1.101.11427554,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427555,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427556,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427557,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427558,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427559,"ZAL | Riu Vell",1,1.101.10501.2,1
1.91.1,1.91.H2770,1.91.11427560,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427561,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427562,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427563,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427564,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427565,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427566,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427567,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427568,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427570,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427572,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427574,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427576,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427578,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427580,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427582,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427584,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427586,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427588,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427590,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427592,"Zona Universitària",0,1.91.9100.1,1
1.101.1,1.101.H2771,1.101.11427594,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427596,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427597,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427599,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427601,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427603,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427604,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427606,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427608,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427610,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427611,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427613,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427615,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427617,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427618,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427620,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427622,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427624,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427625,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427627,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427629,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427631,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427632,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427634,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427636,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428820,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428821,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428822,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428823,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428824,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428825,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428826,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428827,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428828,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428829,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428830,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428831,"ZAL | Riu Vell",1,1.101.10501.2,1
1.91.1,1.91.H2736,1.91.11428832,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428833,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428834,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428835,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428836,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428838,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428840,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428842,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428844,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428846,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428848,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428850,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428852,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428854,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428856,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428858,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428860,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428862,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428864,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428867,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428869,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428871,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428872,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428874,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426748,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426750,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426752,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426754,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426756,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426758,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426760,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426762,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426764,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426765,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426767,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426769,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426772,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426774,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426776,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426779,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426780,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426782,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426784,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426786,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426788,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426790,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426792,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426794,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426808,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426810,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426812,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426814,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426817,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426819,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426821,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426823,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426746,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426825,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426827,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426829,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426831,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426833,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426835,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426837,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426839,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426841,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426843,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426845,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426847,"Zona Universitària",0,1.91.9100.1,1
1.101.1,1.101.H2771,1.101.11427638,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427639,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427640,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427641,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427642,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427643,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427644,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427645,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427646,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427647,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427648,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427649,"ZAL | Riu Vell",1,1.101.10501.2,1
1.91.1,1.91.H2770,1.91.11427650,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427651,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427652,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427653,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427655,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427657,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427659,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427661,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427663,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427665,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427667,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427669,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427671,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427673,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427675,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427678,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427680,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427682,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427684,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427686,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427688,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427690,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427692,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427694,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427696,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427698,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427700,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427702,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427704,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427706,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427708,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427710,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427712,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427714,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427716,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427718,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427720,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427722,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426850,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426852,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426854,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426856,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426858,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426860,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426862,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426864,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426866,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426868,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426870,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426872,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426874,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426876,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426878,"Aeroport T1",1,1.91.9100.2,1
1.101.1,1.101.H2740,1.101.11426895,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426897,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426900,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426902,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426904,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426907,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426909,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426911,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426914,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426916,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426918,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426921,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426923,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426925,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426928,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426930,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426932,"Collblanc",0,1.101.10501.1,1
1.91.1,1.91.H2741,1.91.11426848,"Aeroport T1",1,1.91.9100.2,1
1.101.1,1.101.H2740,1.101.11426935,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426937,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426939,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426942,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426944,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426946,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426949,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426951,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426953,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426956,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426958,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426960,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426963,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426983,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426986,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426485,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426486,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426488,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426489,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426491,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426493,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426494,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426496,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426497,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426499,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426500,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426502,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426503,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426505,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426507,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426509,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426510,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426512,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426514,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426516,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426517,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426519,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426521,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426523,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426524,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426526,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426528,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426530,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426531,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426533,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426535,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426537,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426538,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426540,"Collblanc",0,1.101.10501.1,1
1.91.1,1.91.H2744,1.91.11427724,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2744,1.91.11427725,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427726,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2744,1.91.11427727,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427728,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2744,1.91.11427729,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427730,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2744,1.91.11427731,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427732,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2744,1.91.11427733,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427734,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2744,1.91.11427735,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2744,1.91.11427736,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2744,1.91.11427738,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2744,1.91.11427740,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2744,1.91.11427742,"Aeroport T1",1,1.91.9100.2,1
